id,name,region,height,weight,base_experience,types,abilities,moves,location_area_encounters,held_items,base_happiness,color,capture_rate,evolves_from,is_baby,is_mythical,is_legendary,hp,attack,defense,special-attack,special-defense,speed
29,nidoran-f,kanto,4,70,55,['poison'],"['poison-point', 'rivalry', 'hustle']","['scratch', 'cut', 'double-kick', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'tail-whip', 'poison-sting', 'bite', 'growl', 'supersonic', 'disable', 'ice-beam', 'blizzard', 'counter', 'strength', 'thunderbolt', 'thunder', 'dig', 'toxic', 'rage', 'mimic', 'double-team', 'defense-curl', 'reflect', 'focus-energy', 'bide', 'skull-bash', 'fury-swipes', 'rest', 'super-fang', 'substitute', 'thief', 'snore', 'curse', 'protect', 'sludge-bomb', 'mud-slap', 'detect', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pursuit', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'rock-smash', 'beat-up', 'flatter', 'facade', 'helping-hand', 'secret-power', 'poison-fang', 'aerial-ace', 'poison-tail', 'shock-wave', 'water-pulse', 'natural-gift', 'toxic-spikes', 'poison-jab', 'earth-power', 'shadow-claw', 'captivate', 'hone-claws', 'venoshock', 'round', 'echoed-voice', 'chip-away', 'confide', 'venom-drench']","['sinnoh-route-201-area', 'johto-route-35-area', 'national-park-area', 'johto-route-36-area', 'kanto-route-2-south-towards-viridian-city', 'kanto-route-3-area', 'kanto-route-9-area', 'kanto-route-10-area', 'kanto-route-22-area', 'kanto-safari-zone-middle', 'kanto-safari-zone-area-1-east', 'kanto-safari-zone-area-2-north', 'kanto-safari-zone-area-3-west', 'johto-safari-zone-zone-savannah']",Não encontrado.,50.0,blue,235,Não encontrado.,False,False,False,55,47,52,40,40,41
32,nidoran-m,kanto,5,90,55,['poison'],"['poison-point', 'rivalry', 'hustle']","['cut', 'double-kick', 'headbutt', 'horn-attack', 'fury-attack', 'horn-drill', 'tackle', 'body-slam', 'take-down', 'thrash', 'double-edge', 'poison-sting', 'leer', 'supersonic', 'disable', 'ice-beam', 'blizzard', 'peck', 'counter', 'strength', 'thunderbolt', 'thunder', 'dig', 'toxic', 'confusion', 'rage', 'mimic', 'double-team', 'defense-curl', 'reflect', 'focus-energy', 'bide', 'skull-bash', 'amnesia', 'rest', 'super-fang', 'substitute', 'thief', 'snore', 'curse', 'protect', 'sludge-bomb', 'mud-slap', 'detect', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'rock-smash', 'beat-up', 'flatter', 'facade', 'helping-hand', 'secret-power', 'poison-tail', 'shock-wave', 'water-pulse', 'natural-gift', 'sucker-punch', 'toxic-spikes', 'poison-jab', 'earth-power', 'shadow-claw', 'captivate', 'head-smash', 'hone-claws', 'venoshock', 'round', 'echoed-voice', 'chip-away', 'drill-run', 'confide', 'venom-drench', 'smart-strike']","['sinnoh-route-201-area', 'johto-route-35-area', 'national-park-area', 'johto-route-36-area', 'kanto-route-2-south-towards-viridian-city', 'kanto-route-3-area', 'kanto-route-9-area', 'kanto-route-10-area', 'kanto-route-22-area', 'kanto-safari-zone-middle', 'kanto-safari-zone-area-1-east', 'kanto-safari-zone-area-2-north', 'kanto-safari-zone-area-3-west']",Não encontrado.,50.0,purple,235,Não encontrado.,False,False,False,46,57,40,40,40,50
37,vulpix,kanto,6,99,60,['fire'],"['flash-fire', 'drought']","['headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'tail-whip', 'roar', 'disable', 'ember', 'flamethrower', 'fire-spin', 'dig', 'toxic', 'hypnosis', 'agility', 'quick-attack', 'rage', 'mimic', 'double-team', 'confuse-ray', 'reflect', 'bide', 'fire-blast', 'swift', 'skull-bash', 'rest', 'substitute', 'flame-wheel', 'snore', 'curse', 'flail', 'spite', 'protect', 'feint-attack', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'pain-split', 'baton-pass', 'encore', 'iron-tail', 'hidden-power', 'sunny-day', 'psych-up', 'heat-wave', 'will-o-wisp', 'memento', 'facade', 'helping-hand', 'role-play', 'imprison', 'grudge', 'secret-power', 'weather-ball', 'overheat', 'extrasensory', 'howl', 'covet', 'healing-wish', 'natural-gift', 'payback', 'power-swap', 'flare-blitz', 'dark-pulse', 'energy-ball', 'nasty-plot', 'zen-headbutt', 'captivate', 'ominous-wind', 'flame-burst', 'flame-charge', 'foul-play', 'round', 'hex', 'incinerate', 'inferno', 'tail-slap', 'snarl', 'confide', 'mystical-fire', 'baby-doll-eyes', 'burning-jealousy', 'tera-blast']","['sinnoh-route-209-area', 'sinnoh-route-214-area', 'johto-route-36-area', 'johto-route-37-area', 'johto-route-48-area', 'kanto-route-7-area', 'kanto-route-8-area', 'pokemon-mansion-1f', 'pokemon-mansion-2f', 'pokemon-mansion-3f', 'pokemon-mansion-b1f', 'mt-pyre-outside', 'abundant-shrine-area']","['rawst-berry', 'charcoal']",50.0,brown,190,Não encontrado.,False,False,False,38,41,40,50,65,65
41,zubat,kanto,8,75,49,"['poison', 'flying']","['inner-focus', 'infiltrator']","['razor-wind', 'gust', 'wing-attack', 'whirlwind', 'fly', 'headbutt', 'take-down', 'double-edge', 'bite', 'supersonic', 'absorb', 'mega-drain', 'toxic', 'hypnosis', 'agility', 'quick-attack', 'rage', 'mimic', 'double-team', 'confuse-ray', 'haze', 'bide', 'swift', 'leech-life', 'rest', 'super-fang', 'substitute', 'thief', 'snore', 'curse', 'protect', 'feint-attack', 'sludge-bomb', 'detect', 'giga-drain', 'endure', 'swagger', 'steel-wing', 'mean-look', 'attract', 'sleep-talk', 'return', 'frustration', 'pursuit', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'crunch', 'shadow-ball', 'uproar', 'heat-wave', 'torment', 'facade', 'taunt', 'snatch', 'secret-power', 'poison-fang', 'astonish', 'air-cutter', 'aerial-ace', 'roost', 'natural-gift', 'pluck', 'tailwind', 'u-turn', 'payback', 'assurance', 'air-slash', 'brave-bird', 'nasty-plot', 'zen-headbutt', 'defog', 'cross-poison', 'captivate', 'ominous-wind', 'venoshock', 'round', 'quick-guard', 'acrobatics', 'confide', 'venom-drench', 'dual-wingbeat']","['oreburgh-mine-1f', 'oreburgh-mine-b1f', 'mt-coronet-1f-route-207', 'mt-coronet-4f', 'mt-coronet-1f-route-211', 'mt-coronet-b1f', 'ravaged-path-area', 'oreburgh-gate-1f', 'oreburgh-gate-b1f', 'wayward-cave-1f', 'wayward-cave-b1f', 'iron-island-1f', 'acuity-lakefront-area', 'sinnoh-route-203-area', 'sinnoh-route-204-south-towards-jubilife-city', 'sinnoh-route-204-north-towards-floaroma-town', 'sinnoh-route-206-area', 'sinnoh-route-207-area', 'sinnoh-route-208-area', 'sinnoh-route-209-area', 'lost-tower-1f', 'lost-tower-2f', 'lost-tower-3f', 'lost-tower-4f', 'lost-tower-5f', 'sinnoh-route-211-west-towards-eterna-city', 'sinnoh-route-211-east-towards-celestic-town', 'sinnoh-route-214-area', 'sinnoh-route-216-area', 'sinnoh-route-217-area', 'johto-route-30-area', 'johto-route-31-area', 'johto-route-32-area', 'union-cave-1f', 'union-cave-b1f', 'union-cave-b2f', 'johto-route-33-area', 'slowpoke-well-1f', 'slowpoke-well-b1f', 'ilex-forest-area', 'burned-tower-1f', 'burned-tower-b1f', 'whirl-islands-1f', 'whirl-islands-b1f', 'whirl-islands-b2f', 'whirl-islands-b3f', 'johto-route-42-area', 'mt-mortar-1f', 'mt-mortar-lower-cave', 'mt-mortar-b1f', 'ice-path-1f', 'ice-path-b1f', 'ice-path-b2f', 'ice-path-b3f', 'dark-cave-violet-city-entrance', 'dark-cave-blackthorn-city-entrance', 'seafoam-islands-1f', 'seafoam-islands-b1f', 'seafoam-islands-b2f', 'seafoam-islands-b3f', 'seafoam-islands-b4f', 'johto-route-47-inside-cave', 'mt-moon-1f', 'mt-moon-2f', 'rock-tunnel-1f', 'rock-tunnel-b1f', 'kanto-route-3-area', 'kanto-route-4-area', 'kanto-route-9-area', 'kanto-route-10-area', 'tohjo-falls-area', 'mt-moon-b1f', 'mt-moon-b2f', 'rock-tunnel-b2f', 'kanto-victory-road-2-1f', 'kanto-victory-road-2-2f', 'kanto-victory-road-2-3f', 'meteor-falls-area', 'granite-cave-1f', 'granite-cave-b1f', 'granite-cave-b2f', 'granite-cave-1fsmall-room', 'seafloor-cavern-area', 'cave-of-origin-entrance', 'cave-of-origin-1f', 'cave-of-origin-b1f', 'cave-of-origin-b2f', 'cave-of-origin-b3f', 'hoenn-victory-road-1f', 'shoal-cave-area', 'shoal-cave-b1f', 'hoenn-altering-cave-a', 'icefall-cave-entrance', 'icefall-cave-1f', 'icefall-cave-b1f', 'icefall-cave-waterfall', 'lost-cave-room-1', 'lost-cave-room-2', 'lost-cave-room-3', 'lost-cave-room-4', 'lost-cave-room-5', 'lost-cave-room-6', 'lost-cave-room-7', 'lost-cave-room-8', 'lost-cave-room-9', 'lost-cave-room-10', 'lost-cave-item-rooms', 'kanto-altering-cave-a', 'castelia-sewers-area', 'castelia-sewers-unknown-area-38', 'connecting-cave-area', 'johto-safari-zone-zone-mountain', 'johto-safari-zone-zone-rocky-beach', 'johto-safari-zone-zone-savannah', 'digletts-tunnel-area', 'hauoli-cemetery-area', 'lush-jungle-east-cave', 'memorial-hill-area', 'sandy-cave-area', 'seaward-cave-area', 'ten-carat-hill-inside', 'verdant-cavern-trial-site', 'poke-pelago-poni-island-reached', 'poke-pelago-ulaula-island-reached', 'poke-pelago-elite-four-defeated']",Não encontrado.,50.0,purple,255,Não encontrado.,False,False,False,40,45,35,30,40,55
43,oddish,kanto,5,54,64,"['grass', 'poison']","['chlorophyll', 'run-away']","['swords-dance', 'cut', 'headbutt', 'take-down', 'double-edge', 'acid', 'absorb', 'mega-drain', 'leech-seed', 'growth', 'razor-leaf', 'solar-beam', 'poison-powder', 'stun-spore', 'sleep-powder', 'petal-dance', 'toxic', 'rage', 'mimic', 'double-team', 'reflect', 'bide', 'flash', 'rest', 'substitute', 'snore', 'curse', 'flail', 'protect', 'sludge-bomb', 'giga-drain', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'sweet-scent', 'synthesis', 'moonlight', 'hidden-power', 'sunny-day', 'facade', 'nature-power', 'helping-hand', 'ingrain', 'secret-power', 'teeter-dance', 'tickle', 'bullet-seed', 'magical-leaf', 'natural-gift', 'gastro-acid', 'lucky-chant', 'worry-seed', 'seed-bomb', 'energy-ball', 'leaf-storm', 'captivate', 'grass-knot', 'venoshock', 'acid-spray', 'after-you', 'round', 'grassy-terrain', 'moonblast', 'confide', 'dazzling-gleam', 'infestation', 'strength-sap', 'grassy-glide', 'tera-blast', 'trailblaze']","['sinnoh-route-224-area', 'sinnoh-route-229-area', 'sinnoh-sea-route-230-area', 'ilex-forest-area', 'kanto-route-12-area', 'kanto-route-5-area', 'kanto-route-6-area', 'kanto-route-7-area', 'kanto-route-13-area', 'kanto-route-14-area', 'kanto-route-15-area', 'kanto-route-24-area', 'kanto-route-25-area', 'hoenn-route-110-area', 'hoenn-route-117-area', 'hoenn-route-119-area', 'hoenn-route-120-area', 'hoenn-route-121-area', 'hoenn-route-123-area', 'hoenn-safari-zone-nwmach-bike-area', 'hoenn-safari-zone-neacro-bike-area', 'hoenn-safari-zone-sw', 'hoenn-safari-zone-se', 'berry-forest-area', 'cape-brink-area', 'bond-bridge-area', 'water-path-area', 'kalos-route-6-area', 'johto-safari-zone-zone-marshland']",['absorb-bulb'],50.0,blue,255,Não encontrado.,False,False,False,45,50,55,75,65,30
46,paras,kanto,3,54,57,"['bug', 'grass']","['effect-spore', 'dry-skin', 'damp']","['scratch', 'swords-dance', 'cut', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'psybeam', 'counter', 'absorb', 'mega-drain', 'leech-seed', 'growth', 'solar-beam', 'poison-powder', 'stun-spore', 'sleep-powder', 'string-shot', 'dig', 'toxic', 'agility', 'rage', 'mimic', 'screech', 'double-team', 'light-screen', 'reflect', 'bide', 'skull-bash', 'leech-life', 'spore', 'flash', 'fury-swipes', 'rest', 'slash', 'substitute', 'thief', 'snore', 'curse', 'flail', 'protect', 'sludge-bomb', 'giga-drain', 'endure', 'false-swipe', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'pursuit', 'sweet-scent', 'metal-claw', 'synthesis', 'hidden-power', 'sunny-day', 'rock-smash', 'facade', 'nature-power', 'brick-break', 'knock-off', 'secret-power', 'aromatherapy', 'bullet-seed', 'aerial-ace', 'natural-gift', 'worry-seed', 'seed-bomb', 'x-scissor', 'energy-ball', 'cross-poison', 'captivate', 'grass-knot', 'bug-bite', 'hone-claws', 'wide-guard', 'venoshock', 'rage-powder', 'after-you', 'round', 'struggle-bug', 'rototiller', 'fell-stinger', 'grassy-terrain', 'confide']","['ilex-forest-area', 'mt-moon-1f', 'mt-moon-2f', 'mt-moon-b1f', 'mt-moon-b2f', 'kanto-safari-zone-middle', 'kanto-safari-zone-area-1-east', 'kanto-safari-zone-area-2-north', 'johto-safari-zone-zone-swamp', 'alola-route-11-area', 'brooklet-hill-north', 'brooklet-hill-south', 'lush-jungle-north', 'lush-jungle-south', 'lush-jungle-west']","['tiny-mushroom', 'big-mushroom', 'balm-mushroom']",70.0,red,190,Não encontrado.,False,False,False,35,70,55,45,55,25
48,venonat,kanto,10,300,61,"['bug', 'poison']","['compound-eyes', 'tinted-lens', 'run-away']","['headbutt', 'tackle', 'take-down', 'double-edge', 'supersonic', 'disable', 'psybeam', 'mega-drain', 'solar-beam', 'poison-powder', 'stun-spore', 'sleep-powder', 'string-shot', 'toxic', 'confusion', 'psychic', 'agility', 'rage', 'night-shade', 'mimic', 'screech', 'double-team', 'confuse-ray', 'reflect', 'bide', 'swift', 'leech-life', 'flash', 'psywave', 'rest', 'substitute', 'thief', 'snore', 'curse', 'protect', 'sludge-bomb', 'foresight', 'giga-drain', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'baton-pass', 'sweet-scent', 'morning-sun', 'hidden-power', 'sunny-day', 'facade', 'endeavor', 'skill-swap', 'secret-power', 'poison-fang', 'signal-beam', 'natural-gift', 'toxic-spikes', 'bug-buzz', 'energy-ball', 'zen-headbutt', 'captivate', 'bug-bite', 'venoshock', 'rage-powder', 'acid-spray', 'round', 'struggle-bug', 'confide', 'infestation', 'lunge', 'skitter-smack', 'tera-blast', 'pounce', 'psychic-noise']","['sinnoh-route-229-area', 'ilex-forest-area', 'national-park-area', 'johto-route-43-area', 'lake-of-rage-area', 'kanto-route-12-area', 'kanto-route-9-area', 'kanto-route-10-area', 'kanto-route-13-area', 'kanto-route-14-area', 'kanto-route-15-area', 'kanto-route-24-area', 'kanto-route-25-area', 'kanto-safari-zone-middle', 'kanto-safari-zone-area-3-west', 'berry-forest-area', 'bond-bridge-area']",Não encontrado.,70.0,purple,190,Não encontrado.,False,False,False,60,55,50,40,55,45
50,diglett,kanto,2,8,53,['ground'],"['sand-veil', 'arena-trap', 'sand-force']","['scratch', 'swords-dance', 'cut', 'sand-attack', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'growl', 'earthquake', 'fissure', 'dig', 'toxic', 'agility', 'rage', 'mimic', 'screech', 'double-team', 'bide', 'fury-swipes', 'rest', 'rock-slide', 'slash', 'substitute', 'thief', 'snore', 'curse', 'reversal', 'protect', 'feint-attack', 'sludge-bomb', 'mud-slap', 'sandstorm', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'magnitude', 'pursuit', 'hidden-power', 'sunny-day', 'ancient-power', 'rock-smash', 'beat-up', 'uproar', 'memento', 'facade', 'helping-hand', 'endeavor', 'secret-power', 'astonish', 'rock-tomb', 'sand-tomb', 'aerial-ace', 'mud-shot', 'rock-blast', 'natural-gift', 'assurance', 'sucker-punch', 'earth-power', 'shadow-claw', 'mud-bomb', 'stone-edge', 'captivate', 'stealth-rock', 'hone-claws', 'smack-down', 'foul-play', 'round', 'echoed-voice', 'ally-switch', 'final-gambit', 'bulldoze', 'work-up', 'confide', 'throat-chop', 'stomping-tantrum', 'scorching-sands', 'tera-blast']","['sinnoh-route-228-area', 'vermilion-city-area', 'johto-route-48-area', 'digletts-cave-area']",['soft-sand'],50.0,brown,255,Não encontrado.,False,False,False,10,55,25,35,45,95
52,meowth,kanto,4,42,58,['normal'],"['pickup', 'technician', 'unnerve']","['pay-day', 'scratch', 'cut', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'tail-whip', 'bite', 'growl', 'water-gun', 'bubble-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'dig', 'toxic', 'hypnosis', 'agility', 'rage', 'mimic', 'screech', 'double-team', 'defense-curl', 'bide', 'swift', 'skull-bash', 'amnesia', 'dream-eater', 'flash', 'fury-swipes', 'rest', 'slash', 'substitute', 'thief', 'nightmare', 'snore', 'curse', 'flail', 'spite', 'protect', 'feint-attack', 'mud-slap', 'zap-cannon', 'icy-wind', 'detect', 'endure', 'charm', 'false-swipe', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'iron-tail', 'metal-claw', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'fake-out', 'uproar', 'torment', 'facade', 'taunt', 'helping-hand', 'assist', 'knock-off', 'endeavor', 'snatch', 'secret-power', 'hyper-voice', 'fake-tears', 'odor-sleuth', 'aerial-ace', 'covet', 'shock-wave', 'water-pulse', 'natural-gift', 'feint', 'u-turn', 'payback', 'assurance', 'punishment', 'last-resort', 'dark-pulse', 'night-slash', 'seed-bomb', 'power-gem', 'nasty-plot', 'shadow-claw', 'gunk-shot', 'captivate', 'hone-claws', 'foul-play', 'round', 'echoed-voice', 'retaliate', 'work-up', 'snarl', 'play-rough', 'confide', 'throat-chop', 'lash-out', 'tera-blast', 'trailblaze', 'chilling-water']","['johto-route-35-area', 'johto-route-38-area', 'johto-route-39-area', 'kanto-route-5-area', 'kanto-route-6-area', 'kanto-route-7-area', 'kanto-route-8-area', 'kanto-route-11-area', 'kindle-road-area', 'treasure-beach-area', 'cape-brink-area', 'bond-bridge-area', 'five-isle-meadow-area', 'water-path-area', 'ruin-valley-area', 'canyon-entrance-area', 'sevault-canyon-area']","['nugget', 'quick-claw']",50.0,yellow,255,Não encontrado.,False,False,False,40,45,35,40,40,90
54,psyduck,kanto,8,196,64,['water'],"['damp', 'cloud-nine', 'swift-swim']","['mega-punch', 'pay-day', 'ice-punch', 'scratch', 'mega-kick', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'tail-whip', 'disable', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'psybeam', 'bubble-beam', 'submission', 'low-kick', 'counter', 'seismic-toss', 'strength', 'dig', 'toxic', 'confusion', 'psychic', 'hypnosis', 'rage', 'mimic', 'screech', 'double-team', 'confuse-ray', 'light-screen', 'haze', 'bide', 'metronome', 'waterfall', 'swift', 'skull-bash', 'amnesia', 'bubble', 'flash', 'fury-swipes', 'rest', 'substitute', 'thief', 'snore', 'curse', 'protect', 'mud-slap', 'foresight', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'encore', 'iron-tail', 'hidden-power', 'cross-chop', 'rain-dance', 'psych-up', 'future-sight', 'rock-smash', 'whirlpool', 'hail', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'role-play', 'brick-break', 'yawn', 'knock-off', 'endeavor', 'skill-swap', 'refresh', 'secret-power', 'dive', 'signal-beam', 'muddy-water', 'aerial-ace', 'mud-shot', 'water-sport', 'calm-mind', 'water-pulse', 'brine', 'natural-gift', 'fling', 'worry-seed', 'aqua-tail', 'vacuum-wave', 'nasty-plot', 'shadow-claw', 'mud-bomb', 'zen-headbutt', 'captivate', 'hone-claws', 'wonder-room', 'psyshock', 'telekinesis', 'synchronoise', 'soak', 'low-sweep', 'simple-beam', 'round', 'clear-smog', 'scald', 'confide', 'power-up-punch', 'liquidation', 'flip-turn', 'tera-blast', 'trailblaze', 'chilling-water', 'psychic-noise']","['eterna-city-area', 'great-marsh-area-1', 'great-marsh-area-2', 'great-marsh-area-3', 'great-marsh-area-4', 'great-marsh-area-6', 'ravaged-path-area', 'oreburgh-gate-1f', 'oreburgh-gate-b1f', 'lake-verity-before-galactic-intervention', 'lake-verity-after-galactic-intervention', 'lake-valor-area', 'lake-acuity-area', 'sinnoh-route-203-area', 'sinnoh-route-204-south-towards-jubilife-city', 'sinnoh-route-204-north-towards-floaroma-town', 'sinnoh-route-205-east-towards-eterna-city', 'sinnoh-route-208-area', 'sinnoh-route-209-area', 'sinnoh-route-210-west-towards-celestic-town', 'sinnoh-route-212-north-towards-hearthome-city', 'sinnoh-route-214-area', 'sinnoh-route-225-area', 'twinleaf-town-area', 'celestic-town-area', 'resort-area-area', 'ilex-forest-area', 'johto-route-35-area', 'national-park-area', 'seafoam-islands-1f', 'seafoam-islands-b1f', 'seafoam-islands-b2f', 'seafoam-islands-b3f', 'seafoam-islands-b4f', 'kanto-route-12-area', 'kanto-sea-route-19-area', 'kanto-sea-route-20-area', 'cinnabar-island-area', 'viridian-city-area', 'cerulean-city-area', 'vermilion-city-area', 'celadon-city-area', 'fuchsia-city-area', 'pallet-town-area', 'kanto-route-4-area', 'kanto-route-6-area', 'kanto-route-10-area', 'kanto-route-11-area', 'kanto-route-13-area', 'kanto-sea-route-21-area', 'kanto-route-22-area', 'kanto-route-24-area', 'kanto-route-25-area', 'cerulean-cave-1f', 'cerulean-cave-2f', 'cerulean-cave-b1f', 'kanto-route-23-area', 'kanto-safari-zone-middle', 'kanto-safari-zone-area-1-east', 'kanto-safari-zone-area-2-north', 'kanto-safari-zone-area-3-west', 'hoenn-safari-zone-nwmach-bike-area', 'hoenn-safari-zone-sw', 'ss-anne-area', 'berry-forest-area', 'icefall-cave-entrance', 'icefall-cave-waterfall', 'kindle-road-area', 'treasure-beach-area', 'cape-brink-area', 'bond-bridge-area', 'resort-gorgeous-area', 'water-labyrinth-area', 'five-isle-meadow-area', 'memorial-pillar-area', 'outcast-island-area', 'green-path-area', 'water-path-area', 'ruin-valley-area', 'trainer-tower-area', 'canyon-entrance-area', 'tanoby-ruins-area', 'one-island-area', 'four-island-area', 'five-island-area', 'floccesy-ranch-inner', 'kalos-route-22-area', 'johto-safari-zone-zone-wetland', 'brooklet-hill-north', 'brooklet-hill-south', 'malie-garden-area', 'sandy-cave-area', 'seaward-cave-area', 'ten-carat-hill-inside']",Não encontrado.,50.0,yellow,190,Não encontrado.,False,False,False,50,52,48,65,50,55
56,mankey,kanto,5,280,61,['fighting'],"['vital-spirit', 'anger-point', 'defiant']","['karate-chop', 'mega-punch', 'pay-day', 'fire-punch', 'ice-punch', 'thunder-punch', 'scratch', 'mega-kick', 'headbutt', 'body-slam', 'take-down', 'thrash', 'double-edge', 'leer', 'submission', 'low-kick', 'counter', 'seismic-toss', 'strength', 'thunderbolt', 'thunder', 'earthquake', 'dig', 'toxic', 'meditate', 'rage', 'mimic', 'screech', 'double-team', 'defense-curl', 'focus-energy', 'bide', 'metronome', 'swift', 'skull-bash', 'fury-swipes', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'curse', 'reversal', 'spite', 'protect', 'scary-face', 'mud-slap', 'foresight', 'detect', 'outrage', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'encore', 'pursuit', 'iron-tail', 'hidden-power', 'cross-chop', 'rain-dance', 'sunny-day', 'psych-up', 'rock-smash', 'beat-up', 'uproar', 'facade', 'focus-punch', 'smelling-salts', 'taunt', 'helping-hand', 'role-play', 'revenge', 'brick-break', 'endeavor', 'secret-power', 'overheat', 'rock-tomb', 'aerial-ace', 'bulk-up', 'covet', 'natural-gift', 'u-turn', 'close-combat', 'payback', 'assurance', 'fling', 'punishment', 'poison-jab', 'night-slash', 'seed-bomb', 'drain-punch', 'vacuum-wave', 'focus-blast', 'shadow-claw', 'rock-climb', 'gunk-shot', 'stone-edge', 'captivate', 'hone-claws', 'smack-down', 'low-sweep', 'round', 'acrobatics', 'retaliate', 'final-gambit', 'bulldoze', 'work-up', 'dual-chop', 'confide', 'power-up-punch', 'throat-chop', 'power-trip', 'stomping-tantrum', 'lash-out', 'tera-blast']","['sinnoh-route-225-area', 'sinnoh-sea-route-226-area', 'johto-route-42-area', 'rock-tunnel-1f', 'rock-tunnel-b1f', 'kanto-route-3-area', 'kanto-route-4-area', 'kanto-route-5-area', 'kanto-route-6-area', 'kanto-route-7-area', 'kanto-route-8-area', 'kanto-route-9-area', 'kanto-route-22-area', 'kanto-route-23-area', 'alola-route-3-north', 'alola-route-3-south']",['payapa-berry'],70.0,brown,190,Não encontrado.,False,False,False,40,80,35,35,45,70
58,growlithe,kanto,7,190,70,['fire'],"['intimidate', 'flash-fire', 'justified']","['double-kick', 'headbutt', 'body-slam', 'take-down', 'thrash', 'double-edge', 'leer', 'bite', 'roar', 'ember', 'flamethrower', 'strength', 'dragon-rage', 'fire-spin', 'dig', 'toxic', 'agility', 'rage', 'mimic', 'double-team', 'reflect', 'bide', 'fire-blast', 'swift', 'skull-bash', 'rest', 'substitute', 'thief', 'flame-wheel', 'snore', 'curse', 'reversal', 'protect', 'scary-face', 'mud-slap', 'outrage', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'dragon-breath', 'iron-tail', 'morning-sun', 'hidden-power', 'sunny-day', 'crunch', 'rock-smash', 'heat-wave', 'will-o-wisp', 'facade', 'helping-hand', 'secret-power', 'overheat', 'odor-sleuth', 'aerial-ace', 'howl', 'covet', 'natural-gift', 'close-combat', 'flare-blitz', 'thunder-fang', 'fire-fang', 'captivate', 'flame-burst', 'flame-charge', 'round', 'incinerate', 'retaliate', 'wild-charge', 'snarl', 'play-rough', 'confide', 'burn-up', 'psychic-fangs', 'raging-fury', 'tera-blast', 'temper-flare']","['sinnoh-route-201-area', 'sinnoh-route-202-area', 'johto-route-35-area', 'johto-route-36-area', 'johto-route-37-area', 'johto-route-48-area', 'kanto-route-7-area', 'kanto-route-8-area', 'pokemon-mansion-1f', 'pokemon-mansion-2f', 'pokemon-mansion-3f', 'pokemon-mansion-b1f', 'virbank-complex-inner', 'alola-route-2-north']",['rawst-berry'],50.0,brown,190,Não encontrado.,False,False,False,55,70,45,70,50,60
